course_id,year,thread_id,thread_no,title,question,category,subcategory,subsubcategory,created_at,is_answered,answer,answer_user_id,answer_created,answer_vote_count,work_score,indicators,week_number,exercise_number,problem_statement,problem_solution,new_problem,new_solution
43,2022,18566,880,Week 13 ex 1c,"Hello!

When doing this exercice I thought we could choose the first type for the first pair then the second type for the second pair and then the remaining dice. Thus having this result which is different from the one propsed in the solution.

Could someone please tell me what I am doing wrong?

$$\binom{6}{1} * \binom{5}{1} * \binom{4}{1}$$",Exercises,Week 13 : Probabilities,,2023-01-09T22:53:50.496381+11:00,TRUE,"You get 120 to instead of 60 because you acted as if the pairs were distinguishable.
Choosing 2 pairs is C(6,2). C(6,1)*C(5,1) is how you can choose 2 ordered types. Hence you should use their formula or divide by 2!",92875,2023-01-09T23:08:27.315309+11:00,1,2,Mathematical conclusion; Sequential reasoning,13,1,"Derive the probability distribution of all the possible outcomes for the following random events:
1. The maximum of a roll of two regular dice.
Let D1 and D2 denote the result of the first and (resp.) second roll of the two dice. Let us draw
the entire table of outcomes with the maximum in each cell:
1
2
3
4
5
6
1
1
2
3
4
5
6
2
2
2
3
4
5
6
3
3
3
3
4
5
6
4
4
4
4
4
5
6
5
5
5
5
5
5
6
6
6
6
6
6
6
6
Hence, by counting the occurrences in the table, we have:
p(max(D1, D2) = 1) = 1/36,
p(max(D1, D2) = 2) = 3/36,
p(max(D1, D2) = 3) = 5/36,
p(max(D1, D2) = 4) = 7/36,
p(max(D1, D2) = 5) = 9/36,
p(max(D1, D2) = 6) = 11/36.
or, equivalently,
p(max(D1, D2) = d) = (2d −1)/36.","2. The result of a roll of three indistinguishable dice is a triple, pair or all distinct
Let us draw the list of possible outcomes and group them into classes:
all distinct
(1,2,3)
(1,2,4)
(1,2,5)
(1,2,6)
(1,3,4)
(1,3,5)
(1,3,6)
(1,4,5)
(1,4,6)
(1,5,6)
(2,3,4)
(2,3,5)
(2,3,6)
(2,4,5)
(2,4,6)
(2,5,6)
(3,4,5)
(3,4,6)
(3,5,6)
(4,5,6)
one pair
(1,1,2)
(1,1,3)
(1,1,4)
(1,1,5)
(1,1,6)
(2,2,1)
(2,2,3)
(2,2,4)
(2,2,5)
(2,2,6)
(3,3,1)
(3,3,2)
(3,3,4)
(3,3,5)
(3,3,6)
(4,4,1)
(4,4,2)
(4,4,3)
(4,4,5)
(4,4,6)
(5,5,1)
(5,5,2)
(5,5,3)
(5,5,4)
(5,5,6)
(6,6,1)
(6,6,2)
(6,6,3)
(6,6,4)
(6,6,5)
triples
(1,1,1)
(2,2,2)
(3,3,3)
(4,4,4)
(5,5,5)
(6,6,6)
There are hence 56 possible outcomes, which indeed corresponds to the number of combinations
with replacement (i.e.,
6+3−1
3

). The number of occurrences for each class is computed the same
way as with poker hands:
1
(a) There are
6
3

= 20 different outcomes with all distinct dice. However, the same all-distinct
roll can be obtained in 3! = 6 possible ways.
(b) There are
6
1
5
1

= 30 different outcomes with one pair (first choose the pair number, then
choose the remaining number). Again, the same pair can be obtained in 3!/2! = 3 possible
ways (no distinction for two dice of the pair).
(c) There are
6
1

= 6 different triples (only choose the triple number). This time, there is only
3!/3! = 1 way to get each of them (the three dice need to correspond to each other).
As there are 63 = 216 rolls in total, the probabilities for each class are the following:
p(all distinct)
=
6 · 20
216 ,
p(one pair)
=
3 · 30
216 ,
p(triple)
=
6
216.
3. The result of a roll of five indistinguishable dice is a five of a kind, four of a kind, full house, tree
of a king, two pairs, one pair or all distinct
As seen in the previous exercise, we can expect
6+5−1
5

= 252 indistinguishable outcomes which
can be classed in different classes:
(a) All distinct: there are
6
5

= 6 different outcomes with all-distinct dice. The same all-distinct
roll can be obtained in 5! = 120 possible ways. Note: this count includes straight rolls.
(b) One pair: there are
6
1
5
3

= 60 different outcomes with one pair (first choose the pair number,
then choose the remaining three dice). The same roll with one pair can be obtained in 5!/2! =
60 different ways (no distinction for the two dice of the pair).
(c) Two pairs: there are
6
2
4
1

= 60 different outcomes with two pairs (choose the two pair
numbers, then choose the remaining die). The same roll with two pairs can be obtained in
5!/(2! · 2!) = 30 different ways (no distinction for the two dice of both the two pairs).
(d) Three of a kind: there are
6
1
5
2

= 60 different outcomes with three of a kinds (first choose
the number that will appear three times, then choose the remaining two dice). The same
three-of-a-kind roll can be obtained in 5!/3! = 20 different ways (no distinction for the three
dice of the three of a kind).
(e) Full house: there are
6
1
5
1

= 30 different outcomes for full-house (first choose the number for
the three repeating die, then choose the number for the remaining pair). The same full-house
roll can be obtained in 5!/(2!·3!) = 10 different ways (no distinction for the pair and the three
of a kind).
(f) Four of a kind: there are
6
1
5
1

= 30 different outcomes with four of a kind (first choose the
number for the four repeating die, then choose the die among the remaining numbers). The
same four-of-a-kind roll can be obtained in 5!/4! = 5 different ways (no distinction for the four
dice).
(g) Five of a kind: there are
6
1

= 6 different outcomes with five of a kinds. This time, there is
only 5!/5! = 1 way to obtain each of the five of a kind.
As there are 65 = 7776 rolls in total, the probabilities for each class are the following:
2
p(all distinct)
=
6 · 120
7776 ,
p(one pair)
=
60 · 60
7776 ,
p(two pairs)
=
60 · 30
7776 ,
p(three of a kind)
=
60 · 20
7776 ,
p(full house)
=
30 · 10
7776 ,
p(four of a kind)
=
30 · 5
7776 ,
p(five of a kind)
=
6
7776.",,
1544,2024,132559,148,Exercise 2,"Hi, 

I am not sure about step 3 to 4, is the proof valid ? I considered (A inter B) as a single set and applied the distributive law.",Homeworks,W4,,2024-10-03T19:20:35.324521+10:00,TRUE,"Hi ! 

I believe that your result is correct, but you missed some easier simplifications:



here, you can simply remove your brackets as there are only intersections.

you then obtain:

$$\left(A\cap B\cap\overline{A}\right)\cup\left(A\cap B\cap\overline{C}\right)$$

you can simplify the left member as it's always false

so you end up with

$$\left(A\cap B\cap\overline{C}\right)$$

wich is your 9th line.

Indeed, you developped your left member from 4 to 5, to go back to it at line 9

Hope this helps !

If you have any question, feel free ask !",184274,2024-10-04T00:31:21.049554+10:00,1,2,Step-by-step work,4,2,"Let f : {x | x ∈R, 0 < x < 1} →R,
x 7→







2 −1
x
if
0 < x < 1/2
1
1 −x −2
if
1/2 ≤x < 1.
⃝f is not injective and not surjective.
⃝f is injective but not surjective.
⃝f is surjective but not injective.
⃝f is bijective.
Proving injectivity: ∀x1, x2 f(x1) = f(x2) →x1 = x2.
Assume f(x1) = f(x2) and consider every possible combination of x1, x2.
• 0 < x1, x2 < 1/2.
2 −
1
x1 = 2 −
1
x2 obviously implies x1 = x2.
1
• 0 < x1 < 1/2 and 1/2 ≤x2 < 1 (or 1/2 ≤x1 < 1 and 0 < x2 < 1/2).
In this case,
2 −1
x1","=
1
1 −x2
−2
1
1 −x2
+ 1
x1
=
4.
However, since 0 < x1 < 1/2 and 1/2 ≤x2 < 1, we have







1
x1
>
2
1
1 −x2
≥
2.
Hence,
1
x1 +
1
1−x2 > 4, so f(x1) ̸= f(x2) (which still makes the statement true).
• 1/2 ≤x1, x2 < 1.
1
1−x1 −2 =
1
1−x2 −2 obviously implies x1 = x2.
Therefore, f(x) is injective.
Proving surjectivity: ∀y ∃x f(x) = y.
Let y ∈R and consider the two following cases.
• y < 0.
In this case, for 0 < x < 1/2, we have
2 −1
x
=
y
x(2 −y)
=
1
x
=
1
2 −y
which respects the constraints on x and, hence, validates the statement.
• y ≥0.
In this case, for 1/2 ≤x < 1, we have
1
1 −x −2
=
y
1 −2(1 −x)
=
y(1 −x)
x(y + 2)
=
y + 1
x
=
y + 1
y + 2
which respects the constraints on x and, hence, validates the statement.
Therefore, f(x) is surjective.
2
2
Session Exercises",,
1544,2024,138007,252,Exercise 6,"Hello,

For Exercise 6, I attempted to write a solution to check if a function is injective. I’ve attached my pseudo-code. It’s not exactly the same as the provided solution, and I’m not entirely sure if it’s correct. Could you please take a look and let me know if there’s anything I should adjust?

Thank you in advance for your time and feedback!",Homeworks,W6,,2024-10-25T20:49:54.57751+11:00,TRUE,"Hello,

Beforehand, note that your solution is very good and very close to the provided one.

Your solution is close to be perfect but there is a little problem. The problem is that for all check that you are going to make, namely for all $f(x_i) = f(x_j)$ comparaison you'll have a printed output. This is because you either print ""not injective"" or ""injective"" for each comparaison. 

Also note that you can say that a function is not injective if you find two variable $x_i, x_j$ for which $f(x_i) = f(x_j)$, but you can't say that the function is injective if you find two variables $x_i, x_j$ for which $f(x_i) \ne f(x_j)$ because you need to verify them all before saying that the function is injective.

And with this, if you would use your program, for an injective function you would have $|A|^2$ (where A is the set of preimage) print with written ""injective"" if it injective and you would have as many print, but some with ""not injective"" if your function were to not be injective. Which is very close to what we want but not exactly what we are searching for. 

Here are some correction of your code that would work :

message = ""Injective""
for i = 1 to n do :
    for j = 1 to n do:
        if f(x_i) != f(x_j) then : 
            message = ""Not injective""
            
print(message)

is_Injective = True
for i = 1 to n do :
    for j = 1 to n do :
        if f(x_i) != f(x_j) then : 
            print(""Not injective"")
            is_injective = False
            
if is_Injective :
    print(""Injective"")

Please also note that those are some examples and you can write more than a dozen version of this program, so I would encourage you to rewrite one by yourself !

If you have any other questions fell free to ask :)",272588,2024-10-25T23:26:03.873203+11:00,0,3,English: I + action,6,6,"* We call the algorithm ” improved-bubblesort” and the input is a list of real numbers
a1, a2, ..., an.
The variable ”interchange” will keep track if any interchanges were made during each pass/step. i is
the position of an element in the list (we will start from 2 as the first element does not have a preceding
term).
interchange := 0
i := 1
For every element in the list, we will determine if the elements are in increasing order. If they are not,
then we interchange the two elements. If an interchange is made, the the variable ”interchange” should
be put to 0 (and thus we also need to change the value from 0 in each iteration step).
6
Algorithm 1 Improved Bubble Sort
i := 1
interchange := 0
while i < n and interchange = 0 do
interchange := 1
for j = 1 to n −i do
if aj > aj+1 then
swap aj and aj+1
interchange := 0
end if
end for
end while",,,
1544,2024,127702,16,Exercise 9,"Hello, can anyone help me with exercise 9. How can I show that the compound proposition is a tautology, a contingency or a contradiction without using a truth table?  I tried to do it with logical equivalences but I couldn't figure out how to determine which case it is.",Homeworks,W1,,2024-09-12T21:28:58.148573+10:00,TRUE,"Hi, if it's a contingency you can use examples. If it's a tautology or a contradiction you can either reason through it like we've seen in class or use logical equivalences from the cheatsheet to reduce it to T or F.",158909,2024-09-12T21:41:17.819701+10:00,0,3,English: I + action,1,9,"(fran¸cais) Soit p et q deux propositions. Consid´erons les deux propositions compos´ees ci-dessous.
(English) Let p and q be two propositions. Consider the two compound propositions below.
((q →p) ∧¬q) →¬p
((¬q) →(¬p)) ∧p

→q","✓
 Une seule des propositions compos´ees est une tautologie, l’autre est une contingence.
One of the compound propositions is a tautology, the other is a contingency.
⃝

Les deux propositions compos´ees sont des contingences.
Both compound propositions are contingencies.
⃝
 Une seule des propositions compos´ees est une contradiction, l’autre est une contingence.
One of the compound propositions is a contradiction, the other is a contingency.
⃝

Une seule des propositions compos´ees est une tautologie, l’autre est une contradiction.
One of the compound propositions is a tautology, the other is a contradiction.
5
p
q
q →p
¬q
(q →p) ∧¬q
¬p
((q →p) ∧¬q) →¬p
0
0
1
1
1
1
1
0
1
0
0
0
1
1
1
0
1
1
1
0
0
1
1
1
0
0
0
1
Table 1: Truth table for the first compound proposition.
If q is False, then q →p is True and (q →p) ∧¬q is True. It follows that ((q →p) ∧¬q) →¬p is
True if p is False, and that ((q →p) ∧¬q) →¬p is False if p is True. It follows that the first statement
“((q →p) ∧¬q) →¬p” above is a contingency: it can be either True or False depending on the truth
values of p and q. Of course, we can also use truth table 1.
Because (¬q) →(¬p) ≡¬(¬q) ←¬(¬p) ≡q ←p ≡p →q, the second statement “
((¬q) →
(¬p)) ∧p

→q” above is equivalent to “
(p →q) ∧p

→q”. This latter statement is a tautology (and
also known as “modus ponens”, which is however not required to understand that it is a tautology): it is
always True irrespective of the truth values of p and q. The same, using truth table 2.
p
q
¬p
¬q
(¬q) →(¬p)
((¬q) →(¬p)) ∧p
((¬q) →(¬p)) ∧p

→q
0
0
1
1
1
0
1
0
1
1
0
1
0
1
1
0
0
1
0
0
1
1
1
0
0
1
1
1
Table 2: Truth table for the second compound proposition.",,
1544,2024,127664,14,Exercise 3 Week 1,"Hello, could anyone help me with Nr. 2 and 4. I don‘t know which laws I should use. I tried with number 4 some laws but I couldn‘t show the equivalence.",Homeworks,W1,,2024-09-12T19:52:11.339715+10:00,TRUE,"I don't know if it's correct but I first used the XOR 3.1 rule left to get a biconditional, then used the Biconditional rule 2.3 left and the XOR 3.2 right before swapping the elements of the disjunction right (but left works too) using the commutative laws. 

Correct me if I'm wrong",282503,2024-09-12T20:38:50.77176+10:00,1,3,English: I + action,1,3,"4
2
2
Session Exercises",,,
1544,2024,134845,185,"Exercise 5, question 7","Hi everyone,

I was wondering if anyone could help me with exercise 5, question (7). My answer was different from the provided solution, and I’m not sure if my approach was correct. Could someone take a look and let me know if I went wrong somewhere, or if my answer could also be valid?

Thanks in advance!",Homeworks,W5,,2024-10-12T21:14:20.022972+11:00,TRUE,"Hello,

Your formula is totally valid ! To show this you could try to do a proof by induction (which is likely what you did to find the relation, which is a very clever manner to it). Sincerely congrats this is very well done !

Kindly",272588,2024-10-12T23:19:20.452089+11:00,0,3,English: my + work,5,5,"For each of these sequences find a recurrence relation satisfied by this sequence. (The answers
are not unique because there are infinitely many different recurrence relations satisfied by any sequence.)","1. a0 = 3 and an = an−1
2. a0 = 0 and an = an−1 + 2
3. a0 = 3 and an = an−1 + 2
4. a0 = 1 and an = 5an−1
3
5. a0 = 0 and an = an−1 + 2(n −1) + 1
6. a0 = 0 and an = an−1 + 2(n −1) + 2
7. a0 = 1 and an = an−1 + 1 + 2(−1)n
8. a0 = 1 and an = nan−1",,
1544,2024,130932,99,Exercise 6 (1.),"Hello!

For the first part of exercise 6, I understand the solution well. However the solution that I came up with was slightly different and I was wondering if it would still be valid.



$$1.\ \left(s\ or\ x\right)\ \Rightarrow\ \left(h\ and\ r\right)$$

$$2.\ \left(s\ or\ g\right)\ \Rightarrow\ \left(r\right)$$

For the second line I assumed that it was permitted to apply a simplification inside a bracket.
After that I continued with modus tollens and de Morgan laws, like the solution suggests.

Would this be considered skipping steps or incorrectly applying the inference rules? 
Please could someone clarify this for me?
Thanks!",Homeworks,W3,,2024-09-26T20:37:53.593073+10:00,TRUE,"Hello,

This was a good try but unfortunately it doesn't work, here is why.

The simplification that you want to do is the simplification :

$$p\wedge q\longrightarrow p$$

But the problem is that in order to use this you need to be sure that the following is true : 

$$p\wedge q$$

Because to use the Rules of Inference you have to be sure that the statement that you are using is true.

But here, as it is a part of an implication you cannot be pull it out because an implication can be true if f -> f. So your statement may be false.

More precisely in this case we know not r which implies that h and r is false. So we know for sure that it is false and thus cannot be simplify.

Don't hesitate to tell me if something is unclear",272588,2024-09-27T06:28:48.988667+10:00,0,2,Mathematical assumption,3,6,"Show the following, explaining at each step of your proof what rules of inference you used.
1. Show that the premises
p
“If I were smart or good-looking, I would be happy and rich.”
q
“I am not rich.”
lead to the conclusion “I am not smart”.
2
Define the following:
s
“I am smart.”
g
“I am good-looking.”
h
“I am happy.”
r
“I am rich.”
Then
p","≡
(s ∨g) →(h ∧r)
q
≡
¬r
Now we can prove ¬s as follows:
1. (s ∨g) →(h ∧r)
Premise
2. ¬r
Premise
3. ¬r ∨¬h
Addition
3. ¬(h ∧r)
Equivalence (De Morgan’s law)
4. ¬(s ∨g)
Modus tollens, using 1. and 3.
5. ¬s ∧¬g
Equivalence (De Morgan’s law)
6. ¬s
Simplification, using 5.
2. Show that the premises
∀x(P(x) ∨Q(x))
∀x(¬Q(x) ∨S(x))
∀x(R(x) →¬S(x))
∃x¬P(x)
lead to the conclusion ∃x¬R(x).
We can prove the statement as follows:
1. ∀x(P(x) ∨Q(x))
Premise
2. ∀x(¬Q(x) ∨S(x))
Premise
3. ∀x(P(x) ∨S(x))
Resolution, using 1. and 2.
4. ∀x(R(x) →¬S(x))
Premise
5. ∀x(¬R(x) ∨¬S(x))
Equivalence, using 4.
6. ∀x(P(x) ∨¬R(x))
Resolution, using 3. and 5.
7. ∃x¬P(x)
Premise
8. ∃x¬R(x)
Disjunctive syllogism, using 6. and 7.",,
702,2023,88143,1201,Exercise 5 week 11,"Hi, I'm working for the exam and I tried to solve this exercise in a different way than during the semester and I used the same method of the example Picking fruits in the course and I don't understand where my mistake, can someone help ?",Labs,Week 11: Advanced Counting,,2024-01-25T07:44:20.020558+11:00,TRUE,"Hi, hoping it's not too late, you used stars and bars on an inequality which is not its purpose. You should first transform the inequality into an equality like so, x0 + ... + xn-1 + a = n with ""a"" a positive integer (that completes the sum to give n every single time), and now using stars and bars, you have n+1 stars and n bars which gives you : n choose 2n distinct tuples.",36873,2024-01-26T04:48:12.179026+11:00,0,2,English: I + action,11,5,"The number of distinct n-tuples (x0, x1, x2, . . . , xn−1) of integers x0, x1, x2, . . ., xn−1 such
that xi ≥i for 0 ≤i < n and Pn−1
i=0 xi ≤n(n+1)
2
equals","✓
2n
n

.
⃝
2n+1
n

.
⃝
2n−1
n

.
⃝
2n−1
n−1

.
3
With yi = xi −i for 0 ≤i < n, we must count the number of distinct n-tuples (y0, y1, y2, . . . , yn−1) of
integers y0, y1, y2, . . ., yn−1 such that yi ≥0 for 0 ≤i < n and
n−1
X
i=0
yi
=
n−1
X
i=0
(xi −i)
=
n−1
X
i=0
xi −
n−1
X
i=0
i
=
n−1
X
i=0
xi −n(n −1)
2
≤
n(n + 1)
2
−n(n −1)
2
=
n.
The number of non-negative integer solutions (y0, y1, y2, . . . , yn−1) to the inequality Pn−1
i=0 yi ≤n is the
same as the number of non-negative integer solutions (y0, y1, y2, . . . , yn−1, yn) to the equality Pn
i=0 yi = n
(note that introduction of the slack variable yn makes it possible to put the “slack”, i.e., the non-negative
integer value n −Pn−1
i=0 yi, in the variable yn).
To find the number of non-negative integer (n + 1)-tuples (y0, y1, y2, . . . , yn−1, yn) such that Pn
i=0 yi =
n: assume that we have n + 1 distinct types of cookies (with, as usual, an infinite supply of each type
of cookie), that the variables y0, y1, y2, . . . , yn−1, yn count how often the i-th cookie (for 0 ≤i ≤n) is
selected, and that we have to select (a combination of) n cookies, i.e. we have a set of n + 1 items, and
we choose n items with replacement out of that set. This can be done in
n+1+n−1
n

=
2n
n

ways.
It follows that the first answer is correct.",,
702,2023,72770,748,Exercise 2,"Good afternoon,

I attempted an alternative approach to solving the problem, using the inclusion-exclusion principle. However, I am unable to identify the error in my reasoning :

Thanks in advance !",Labs,Week 12: Probabilities,,2023-12-08T22:13:36.162887+11:00,TRUE,"Unfortunately, its not that easy to count the number of bitstrings with 3 consecutive 0s or 1s. Since you're looking at strings of size 8, a variety of these strings will be counted multiple times. For example 00011000 has three consecutive zeros twice, so is counted twice, 00000111 has 3 consecutive zeros 3 times etc...",92875,2023-12-08T23:04:42.963577+11:00,0,6,English: my + work; English: I + action,12,2,"How many bit strings of length eight contain either three consecutive 0s or four consecutive 1s?
Denote by An the set of bit strings of length n that contain three consecutive 0s. We will try to find a
recurrence relation for computing |An|. Consider the first bit of a bit string X from the set An - if the
first bit is ’1’ then the remaining part of X is some bit string from the set An−1. If the first bit is ’0’ then
the remaining part can be from An−1, but it doesn’t have to (e.g. it can start with ’00’ and not contain
three consecutive, 00xxx...x). So let’s consider the first two bits of X: if they are ’01’ then the remaining
part of X is some bit string from An−2. If it is ’00’ then again, the remaining part can be from An−2 but
it doesn’t have to. So in this case we consider the third bit as well. If the first three bits are ’001’ then
the remaining part of X is some bit string from An−3. If the first three bits are ’000’ then the remaining
part of X can be any bit string of length n −3. To summarize, for X ∈An:
• If the first bit of X is ’1’, the rest of X can be any bit string from An−1
• If the first two bits of X are ’01’, the rest of X can be any bit string from An−2
• If the first three bits of X are ’001’, the rest of X can be any bit string from An−3
• If the first three bits of X are ’000’, the rest of X can be any bit string of length n −3
1
So, we have that |An| = |An−1| + |An−2| + |An−3| + 2n−3 for n ≥4. The initial conditions are obviously
A1 = A2 = 0 and A3 = 1. From this recurrence relation we compute |A8| = 107.","A similar analysis for bit strings of length n which contain 4 consecutive 1s, gives the recurrence
relation |Bn| = |Bn−1| + |Bn−2| + |Bn−3| + |Bn−4| + 2n−4 and we compute |B8| = 48.
We have computed the number of bit strings of length 8 which contain three consecutive zeros (|A8|)
and the number of bit strings of length 8 which contain four consecutive ones (|B8|). In order to compute
the number of bit strings of length 8 which contain either three consecutive 0s or four consecutive 1s we
need to apply the inclusion-exclusion principle. So, we need to find out the cardinality of the set A8 ∩B8.
Those are exactly the bit strings which contain three consecutive 0s and four consecutive 1s at the same
time: ’00001111’ , ’11110000’, ’11111000’, ’00011111’, ’00011110’, ’10001111’, ’01111000’, ’11110001’.
So, the final answer is |A8| + |B8| −8 = 147.",,
702,2023,72792,749,week 12 - exercise 2,"If I assume that the set A contains all bit strings containing 3 consecutive 0s. Do I have to count in A also the things that contains 2 times 3 consecutive 0s, for example : 00011000 ? 

The strings that contains more that 3 consecutive 0s : 00001100, is also in A ? 

For example the string that contains only 0s how can I deal with it ?",Labs,Week 12: Probabilities,,2023-12-08T23:19:18.307314+11:00,TRUE,"Yes if they have 3 consecutive zeros in multiple places, or more than 3 consecutive zeros, you still have to count them. The string 00000000 does have 3 consecutive zeros",92875,2023-12-08T23:31:03.171517+11:00,0,2,Mathematical assumption,12,2,"How many bit strings of length eight contain either three consecutive 0s or four consecutive 1s?
Denote by An the set of bit strings of length n that contain three consecutive 0s. We will try to find a
recurrence relation for computing |An|. Consider the first bit of a bit string X from the set An - if the
first bit is ’1’ then the remaining part of X is some bit string from the set An−1. If the first bit is ’0’ then
the remaining part can be from An−1, but it doesn’t have to (e.g. it can start with ’00’ and not contain
three consecutive, 00xxx...x). So let’s consider the first two bits of X: if they are ’01’ then the remaining
part of X is some bit string from An−2. If it is ’00’ then again, the remaining part can be from An−2 but
it doesn’t have to. So in this case we consider the third bit as well. If the first three bits are ’001’ then
the remaining part of X is some bit string from An−3. If the first three bits are ’000’ then the remaining
part of X can be any bit string of length n −3. To summarize, for X ∈An:
• If the first bit of X is ’1’, the rest of X can be any bit string from An−1
• If the first two bits of X are ’01’, the rest of X can be any bit string from An−2
• If the first three bits of X are ’001’, the rest of X can be any bit string from An−3
• If the first three bits of X are ’000’, the rest of X can be any bit string of length n −3
1
So, we have that |An| = |An−1| + |An−2| + |An−3| + 2n−3 for n ≥4. The initial conditions are obviously
A1 = A2 = 0 and A3 = 1. From this recurrence relation we compute |A8| = 107.","A similar analysis for bit strings of length n which contain 4 consecutive 1s, gives the recurrence
relation |Bn| = |Bn−1| + |Bn−2| + |Bn−3| + |Bn−4| + 2n−4 and we compute |B8| = 48.
We have computed the number of bit strings of length 8 which contain three consecutive zeros (|A8|)
and the number of bit strings of length 8 which contain four consecutive ones (|B8|). In order to compute
the number of bit strings of length 8 which contain either three consecutive 0s or four consecutive 1s we
need to apply the inclusion-exclusion principle. So, we need to find out the cardinality of the set A8 ∩B8.
Those are exactly the bit strings which contain three consecutive 0s and four consecutive 1s at the same
time: ’00001111’ , ’11110000’, ’11111000’, ’00011111’, ’00011110’, ’10001111’, ’01111000’, ’11110001’.
So, the final answer is |A8| + |B8| −8 = 147.",,
702,2023,64347,442,Week 8 Ex 7 Alternative answer,"Good evening,


I was wondering about an alternative answer to prove by contradiction that

$$k^{\log_l\left(m\right)}is\ not\ O(ℓ^{\log_k\left(m\right)})$$

We could suppose that the proposition is true and that 

$$k^{\log_l\left(m\right)}\le Cl^{\log_k\left(m\right)};\ C>0$$

$$k^{\frac{\log_k\left(m\right)}{\log_k\left(m\right)}}\le Ck^{\log_k\left(l^{\log_k\left(m\right)}\right)}\ \Longleftrightarrow\ k^{\frac{1}{\log_k\left(l\right)}}\le C^{\frac{1}{\log_k\left(m\right)}}k^{\log_k\left(l\right)}$$

$$k^{\frac{1}{\log_k\left(l\right)}}\le1k^{\log_k\left(l\right)}\ because\ \lim_{w\longrightarrow\infty}\left(1/(\log_k(m)\right)\ =\ 1$$

$$\frac{1}{\log_k\left(l\right)}\le\log_k\left(l\right)$$

$$1\le\log_k\left(l\right)^2\ \Longleftrightarrow\ 1\le\log_k\left(l\right)\ because\ \log_k\left(l\right)>0$$

however, we also have that

$$k>l\ge2\ \Longrightarrow\log\left(k\right)>\log\left(l\right)\ \Longleftrightarrow\ 1>\frac{\log\left(l\right)}{\log\left(k\right)}=\log_k\left(l\right)$$

therefore we have the contradiction logk(l) > logk(l)

Is this proof correct ? Your answer could really help me understand proofs and complexity. Thank you.",Labs,Week 8: Induction & Recursion,,2023-11-12T07:33:17.921029+11:00,TRUE,While this isn't the simplest way to solve this excercise. It appears to be correct (except for a couple typos),92875,2023-11-13T22:13:13.339016+11:00,0,3,Mathematical assumption; Mathematical conclusion,8,7,"* Use strong or mathematical induction to show the following statement:
Any postage of at least 8 cents can be formed using just 3 cents and 5 cents stamps.
We use strong induction to show the statement.
Statement: P(n): ∀n ≥8 we can write n as a sum of 3s and 5s.
Basis step: We can form 8 = 3 + 5, 9 = 3 + 3 + 3 and 10 = 5 + 5 cents with just 3 and 5 cents stamps.
Hence P(8), P(9) and P(10) are true.
Induction step (P(k −2) ∧P(k −1) ∧P(k)) →P(k + 1):
As strong induction hypothesis we assume
that for an arbitrary k ≥10, P(l) is true for all l ∈{k −2, k −1, k}. We want to prove P(k + 1),
i.e., to form k + 1 cents for k ≥10. We know by the induction hypothesis that we can form the
amount of k −2 cents with 3 and 5 cents stamps (note that k −2 ≥8 so the argument is valid in
the boundary case). Thus, we can add a 3 cents stamp to form k + 1. Hence P(k + 1) holds.
Conclusion: Since P(8), P(9) and P(10) are true and P(k + 1) is true given that P(l) holds for all
l ∈{k −2, k −1, k} for an arbitrary k ≥10, by the strong induction principle we conclude that
P(n) is true for all n ≥8.",,,
702,2023,71263,668,Exercise 8 question 4,"Hello,

Can you explain to me where is the error in my reasoning ?

(x5 is a slack value)

Thank you.",Labs,Week 10: Intro to Counting,,2023-12-04T03:01:33.23898+11:00,TRUE,"You added a condition on the slack variable, it is not specified that x5 is greater than 5, so you eliminated a lot of possible answers.",735531,2023-12-04T04:01:56.709724+11:00,0,3,English: my + work,10,8,"Find the least number of cables required to connect 15 computers to 10 printers to guarantee
that any group of 10 computers can always directly access 10 different printers simultaneously:
✓60
⃝150
⃝10
⃝None of the above
5
Suppose that we label the computers C1, C2, ..., C15 and the printers P1, P2, ..., P10. Suppose further
that we connect Ck to Pk for k = 1, 2, . . . , 10 and each of the remaining 5 computers to all 10 printers.
This requires a total of 60 cables. Clearly any set of 10 or less computers can simultaneously access
different printers. This is because if computer Cj such that 1 ≤j ≤10 is included then it can access
printer Pj, and for each included Ck with k ≥11, there must be a corresponding computer Cj such that
1 ≤j ≤10 that is not included so Ck can access Pj.
Now, suppose there are fewer than 60 cables connecting the computers to the printers. Then, at least
one printer would be connected to at most ⌊59/10⌋= 5 computers. (If all printers were connected to at
least 6 computers, there would be at least 6 × 10 = 60 cables.) This means that the remaining 9 printers
are not enough to allow the other 10 computers to simultaneously access different printers. Hence, at
least 60 direct connections are needed.
6",,,
